idx,success,latency_ms,compute_ms,net_ms,overhead_bytes,hash_mode,details,m1_uav_compute_ms,m1_gs_compute_ms,m1_net_ms,m2_uav_verify_ms,m2_net_ms,puf_eval_ms,bch_ms,m3_uav_compute_ms,m3_gs_compute_ms,m3_net_ms,m4_uav_compute_ms,m4_net_ms,config,run_id,uav_id,row_uid,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,wall_latency_ms,fe_rep_ms,mac_ms,kdf_ms,dh_ms,aead_ms,gs_mac_ms,gs_kdf_ms,gs_dh_ms,gs_aead_ms,bytes_m1,bytes_m2,bytes_m3,bytes_m4,ephemeral_erased,replay_cache_hits
851,1,2.296576,0.505386,1.79119,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Swarm20,0.317448,0.05389,0.242289,0.086821,0.220429,0.032731,0.211892,0.086821,0.181176,0.181673,0.014296,1.570761,Swarm20,Swarm20-13-20260922-20:31:49-1127387,1,Swarm20-13-20260922-20:31:49-1127387|phase2|1,13,13,13,sha3,20,,,,2.215151,0.211892,0.007565,0.011631,0.115372,0.001974,0.007525,0.012333,0.108611,0.003286,104,85,43,1085,1,0
852,1,2.269102,0.470491,1.798611,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Swarm20,0.296719,0.047298,0.24673,0.08077,0.24944,0.036677,0.190572,0.08077,0.174062,0.167616,0.012232,1.549171,Swarm20,Swarm20-13-20260922-20:31:49-1127387,2,Swarm20-13-20260922-20:31:49-1127387|phase2|2,13,13,13,sha3,20,,,,2.212957,0.190572,0.007113,0.010248,0.104754,0.001814,0.007003,0.009988,0.097881,0.003185,104,85,43,1085,1,0
853,1,2.253461,0.467676,1.785785,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Swarm20,0.300877,0.057446,0.259532,0.077333,0.221134,0.03268,0.199399,0.077333,0.180644,0.163124,0.012133,1.564651,Swarm20,Swarm20-13-20260922-20:31:49-1127387,3,Swarm20-13-20260922-20:31:49-1127387|phase2|3,13,13,13,sha3,20,,,,2.208441,0.199399,0.008746,0.010419,0.101529,0.001834,0.007545,0.013645,0.109422,0.003286,104,85,43,1085,1,0
854,1,2.25271,0.463678,1.789032,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Swarm20,0.299394,0.047528,0.267612,0.076331,0.220924,0.033101,0.196414,0.076331,0.181967,0.177315,0.011622,1.568108,Swarm20,Swarm20-13-20260922-20:31:49-1127387,4,Swarm20-13-20260922-20:31:49-1127387|phase2|4,13,13,13,sha3,20,,,,2.233959,0.196414,0.007073,0.010439,0.100005,0.001753,0.007114,0.010299,0.105535,0.003086,104,85,43,1085,1,0
855,1,2.234414,0.456276,1.778138,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=Swarm20,0.29212,0.047378,0.257158,0.076352,0.224614,0.03248,0.187737,0.076352,0.171387,0.186794,0.011452,1.553524,Swarm20,Swarm20-13-20260922-20:31:49-1127387,5,Swarm20-13-20260922-20:31:49-1127387|phase2|5,13,13,13,sha3,20,,,,2.222089,0.187737,0.007373,0.011761,0.105906,0.001673,0.007014,0.010109,0.097931,0.002574,104,85,43,1085,1,0
856,1,2.252623,0.465273,1.78735,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=Swarm20,0.300978,0.047297,0.24092,0.076452,0.215351,0.033112,0.204047,0.076452,0.173281,0.173744,0.011391,1.571999,Swarm20,Swarm20-13-20260922-20:31:49-1127387,6,Swarm20-13-20260922-20:31:49-1127387|phase2|6,13,13,13,sha3,20,,,,2.202014,0.204047,0.007092,0.010098,0.099926,0.001784,0.006963,0.009818,0.098261,0.002625,104,85,43,1085,1,0
857,1,2.268986,0.460312,1.808674,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=Swarm20,0.289766,0.046276,0.262194,0.07567,0.253717,0.032771,0.194139,0.07567,0.171668,0.161769,0.019206,1.554957,Swarm20,Swarm20-13-20260922-20:31:49-1127387,7,Swarm20-13-20260922-20:31:49-1127387|phase2|7,13,13,13,sha3,20,,,,2.232637,0.194139,0.007052,0.009978,0.098593,0.001633,0.006923,0.009937,0.09784,0.002184,104,85,43,1085,1,0
858,1,2.411252,0.629215,1.782037,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=Swarm20,0.419647,0.063748,0.260803,0.098322,0.220792,0.04866,0.274859,0.098322,0.187096,0.162337,0.012924,1.561244,Swarm20,Swarm20-13-20260922-20:31:49-1127387,8,Swarm20-13-20260922-20:31:49-1127387|phase2|8,13,13,13,sha3,20,,,,2.205177,0.274859,0.009718,0.014617,0.131643,0.002324,0.009207,0.012213,0.116505,0.004178,104,85,43,1085,1,0
859,1,2.282864,0.49603,1.786834,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=Swarm20,0.328909,0.048449,0.247497,0.077394,0.219114,0.033472,0.222221,0.077394,0.207464,0.192872,0.012333,1.56772,Swarm20,Swarm20-13-20260922-20:31:49-1127387,9,Swarm20-13-20260922-20:31:49-1127387|phase2|9,13,13,13,sha3,20,,,,2.227203,0.222221,0.007485,0.011251,0.102169,0.001984,0.007112,0.010398,0.098111,0.003476,104,85,43,1085,1,0
860,1,2.270503,0.472223,1.79828,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[10]; config=Swarm20,0.306597,0.048169,0.260742,0.076902,0.225128,0.033142,0.20552,0.076902,0.182438,0.215841,0.011822,1.573151,Swarm20,Swarm20-13-20260922-20:31:49-1127387,10,Swarm20-13-20260922-20:31:49-1127387|phase2|10,13,13,13,sha3,20,,,,2.274862,0.20552,0.007194,0.01044,0.101217,0.001683,0.007123,0.010339,0.106307,0.002805,104,85,43,1085,1,0
861,1,2.267074,0.466955,1.800119,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[11]; config=Swarm20,0.303672,0.047007,0.26624,0.076071,0.220782,0.033202,0.203486,0.076071,0.17294,0.159448,0.011141,1.579338,Swarm20,Swarm20-13-20260922-20:31:49-1127387,11,Swarm20-13-20260922-20:31:49-1127387|phase2|11,13,13,13,sha3,20,,,,2.225808,0.203486,0.007125,0.010028,0.099374,0.001623,0.006903,0.009998,0.098863,0.002164,104,85,43,1085,1,0
862,1,2.230729,0.452549,1.77818,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[12]; config=Swarm20,0.289787,0.047418,0.249563,0.075931,0.219538,0.03256,0.193188,0.075931,0.171387,0.219926,0.0109,1.558643,Swarm20,Swarm20-13-20260922-20:31:49-1127387,12,Swarm20-13-20260922-20:31:49-1127387|phase2|12,13,13,13,sha3,20,,,,2.24767,0.193188,0.006973,0.010169,0.098923,0.001623,0.006983,0.010118,0.097611,0.002465,104,85,43,1085,1,0
863,1,2.244149,0.44807,1.796079,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[13]; config=Swarm20,0.285699,0.046536,0.25183,0.07566,0.217604,0.032931,0.18923,0.07566,0.182929,0.180189,0.011051,1.578475,Swarm20,Swarm20-13-20260922-20:31:49-1127387,13,Swarm20-13-20260922-20:31:49-1127387|phase2|13,13,13,13,sha3,20,,,,2.228099,0.18923,0.006983,0.009979,0.098322,0.001653,0.006993,0.010239,0.10233,0.002364,104,85,43,1085,1,0
864,1,2.233537,0.44862,1.784917,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[14]; config=Swarm20,0.286591,0.046876,0.25637,0.075399,0.223889,0.032761,0.189962,0.075399,0.171558,0.205328,0.011231,1.561027,Swarm20,Swarm20-13-20260922-20:31:49-1127387,14,Swarm20-13-20260922-20:31:49-1127387|phase2|14,13,13,13,sha3,20,,,,2.246614,0.189962,0.007054,0.010068,0.098514,0.001663,0.006924,0.009918,0.097721,0.002394,104,85,43,1085,1,0
865,1,2.252403,0.461295,1.791108,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[15]; config=Swarm20,0.284547,0.046516,0.2502,0.082894,0.227058,0.032531,0.188499,0.082894,0.173261,0.181251,0.01096,1.56405,Swarm20,Swarm20-13-20260922-20:31:49-1127387,15,Swarm20-13-20260922-20:31:49-1127387|phase2|15,13,13,13,sha3,20,,,,2.222558,0.188499,0.006952,0.010229,0.105626,0.001623,0.006992,0.010109,0.098222,0.002574,104,85,43,1085,1,0
866,1,2.269497,0.45348,1.816017,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[16]; config=Swarm20,0.289426,0.047228,0.247575,0.076622,0.240203,0.03266,0.193087,0.076622,0.171528,0.205831,0.01081,1.575814,Swarm20,Swarm20-13-20260922-20:31:49-1127387,16,Swarm20-13-20260922-20:31:49-1127387|phase2|16,13,13,13,sha3,20,,,,2.269422,0.193087,0.007133,0.010179,0.099103,0.001753,0.007114,0.010069,0.097721,0.002494,104,85,43,1085,1,0
867,1,2.250669,0.456645,1.794024,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[17]; config=Swarm20,0.294174,0.046627,0.25992,0.07576,0.227177,0.03263,0.198698,0.07576,0.17273,0.167483,0.010951,1.566847,Swarm20,Swarm20-13-20260922-20:31:49-1127387,17,Swarm20-13-20260922-20:31:49-1127387|phase2|17,13,13,13,sha3,20,,,,2.221427,0.198698,0.007154,0.010159,0.098392,0.001673,0.006943,0.010049,0.097841,0.002374,104,85,43,1085,1,0
868,1,2.233254,0.443821,1.789433,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[18]; config=Swarm20,0.281521,0.046767,0.265008,0.07569,0.227551,0.03264,0.186736,0.07569,0.178671,0.159788,0.01092,1.561882,Swarm20,Swarm20-13-20260922-20:31:49-1127387,18,Swarm20-13-20260922-20:31:49-1127387|phase2|18,13,13,13,sha3,20,,,,2.214229,0.186736,0.006914,0.010178,0.098462,0.001703,0.006953,0.009838,0.097471,0.002615,104,85,43,1085,1,0
869,1,2.225122,0.445955,1.779167,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[19]; config=Swarm20,0.284085,0.046345,0.250205,0.07554,0.227873,0.032561,0.188519,0.07554,0.171527,0.166492,0.01079,1.551294,Swarm20,Swarm20-13-20260922-20:31:49-1127387,19,Swarm20-13-20260922-20:31:49-1127387|phase2|19,13,13,13,sha3,20,,,,2.195864,0.188519,0.006932,0.010069,0.098803,0.001603,0.006901,0.009809,0.097791,0.002424,104,85,43,1085,1,0
870,1,2.280961,0.495268,1.785693,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Swarm20,0.309173,0.049662,0.277522,0.08642,0.216479,0.033202,0.196343,0.08642,0.198587,0.163994,0.013255,1.569214,Swarm20,Swarm20-14-20260922-20:31:49-1127387,0,Swarm20-14-20260922-20:31:49-1127387|phase2|0,14,14,14,sha3,20,,,,2.22721,0.196343,0.007945,0.01095,0.121455,0.002414,0.007393,0.01056,0.098413,0.008365,104,85,43,1085,1,0
871,1,2.229108,0.44801,1.781098,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Swarm20,0.285098,0.046466,0.242709,0.0756,0.220783,0.03246,0.188148,0.0756,0.17281,0.164852,0.011712,1.560315,Swarm20,Swarm20-14-20260922-20:31:49-1127387,1,Swarm20-14-20260922-20:31:49-1127387|phase2|1,14,14,14,sha3,20,,,,2.188658,0.188148,0.007115,0.010138,0.098793,0.001643,0.007092,0.009999,0.097541,0.002505,104,85,43,1085,1,0
872,1,2.262456,0.455592,1.806864,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Swarm20,0.29172,0.055312,0.25443,0.07603,0.251064,0.03219,0.195943,0.07603,0.174894,0.165598,0.011812,1.5558,Swarm20,Swarm20-14-20260922-20:31:49-1127387,2,Swarm20-14-20260922-20:31:49-1127387|phase2|2,14,14,14,sha3,20,,,,2.226892,0.195943,0.007054,0.010188,0.098892,0.001733,0.007133,0.017613,0.098022,0.002635,104,85,43,1085,1,0
873,1,2.323851,0.514632,1.809219,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Swarm20,0.294405,0.046386,0.263917,0.104373,0.241277,0.03249,0.197886,0.104373,0.17268,0.159763,0.011481,1.567942,Swarm20,Swarm20-14-20260922-20:31:49-1127387,3,Swarm20-14-20260922-20:31:49-1127387|phase2|3,14,14,14,sha3,20,,,,2.232899,0.197886,0.006953,0.01087,0.126304,0.001673,0.007213,0.010099,0.097421,0.002665,104,85,43,1085,1,0
874,1,2.266832,0.461403,1.805429,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Swarm20,0.298071,0.050443,0.240546,0.076081,0.229598,0.040445,0.192606,0.076081,0.177218,0.186279,0.01117,1.575831,Swarm20,Swarm20-14-20260922-20:31:49-1127387,4,Swarm20-14-20260922-20:31:49-1127387|phase2|4,14,14,14,sha3,20,,,,2.232255,0.192606,0.007092,0.010279,0.099274,0.001683,0.007153,0.010199,0.105766,0.002534,104,85,43,1085,1,0
875,1,2.314768,0.506728,1.80804,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=Swarm20,0.311056,0.046836,0.251744,0.09209,0.258941,0.03228,0.213736,0.09209,0.176967,0.169076,0.011492,1.549098,Swarm20,Swarm20-14-20260922-20:31:49-1127387,5,Swarm20-14-20260922-20:31:49-1127387|phase2|5,14,14,14,sha3,20,,,,2.22886,0.213736,0.007162,0.01077,0.115454,0.001733,0.007143,0.009959,0.101618,0.002915,104,85,43,1085,1,0
876,1,2.246622,0.44886,1.797762,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=Swarm20,0.28616,0.046566,0.258322,0.07584,0.245329,0.0324,0.190552,0.07584,0.172088,0.183016,0.01102,1.552433,Swarm20,Swarm20-14-20260922-20:31:49-1127387,6,Swarm20-14-20260922-20:31:49-1127387|phase2|6,14,14,14,sha3,20,,,,2.2391,0.190552,0.007054,0.010068,0.098653,0.001563,0.006921,0.009809,0.097752,0.002655,104,85,43,1085,1,0
877,1,2.275284,0.463027,1.812257,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=Swarm20,0.295016,0.046376,0.242196,0.075921,0.240738,0.03242,0.199739,0.075921,0.179412,0.176913,0.016169,1.571519,Swarm20,Swarm20-14-20260922-20:31:49-1127387,7,Swarm20-14-20260922-20:31:49-1127387|phase2|7,14,14,14,sha3,20,,,,2.231366,0.199739,0.007022,0.010139,0.099294,0.002445,0.006982,0.009919,0.097461,0.003026,104,85,43,1085,1,0
878,1,2.226366,0.454673,1.771693,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=Swarm20,0.29161,0.047348,0.287002,0.075751,0.218572,0.032691,0.192336,0.075751,0.191524,0.173309,0.011561,1.553121,Swarm20,Swarm20-14-20260922-20:31:49-1127387,8,Swarm20-14-20260922-20:31:49-1127387|phase2|8,14,14,14,sha3,20,,,,2.232005,0.192336,0.007043,0.010229,0.099615,0.001863,0.007043,0.009888,0.098042,0.002905,104,85,43,1085,1,0
879,1,2.304608,0.493092,1.811516,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=Swarm20,0.303131,0.058809,0.255607,0.087662,0.240369,0.038461,0.192637,0.087662,0.185534,0.215924,0.014637,1.571147,Swarm20,Swarm20-14-20260922-20:31:49-1127387,9,Swarm20-14-20260922-20:31:49-1127387|phase2|9,14,14,14,sha3,20,,,,2.283047,0.192637,0.011021,0.011342,0.112578,0.002434,0.008436,0.011271,0.112098,0.003006,104,85,43,1085,1,0
880,1,2.326653,0.515596,1.811057,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[10]; config=Swarm20,0.316266,0.051445,0.25488,0.093824,0.235507,0.037109,0.206041,0.093824,0.181125,0.175124,0.011682,1.575551,Swarm20,Swarm20-14-20260922-20:31:49-1127387,10,Swarm20-14-20260922-20:31:49-1127387|phase2|10,14,14,14,sha3,20,,,,2.241061,0.206041,0.012363,0.011622,0.11349,0.001763,0.007464,0.011762,0.105626,0.002975,104,85,43,1085,1,0
881,1,2.236907,0.467454,1.769453,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[11]; config=Swarm20,0.303141,0.047478,0.244215,0.076271,0.215597,0.032881,0.203968,0.076271,0.18342,0.187128,0.011771,1.553855,Swarm20,Swarm20-14-20260922-20:31:49-1127387,11,Swarm20-14-20260922-20:31:49-1127387|phase2|11,14,14,14,sha3,20,,,,2.200795,0.203968,0.007094,0.01021,0.099694,0.001753,0.007033,0.010168,0.098803,0.002925,104,85,43,1085,1,0
882,1,2.265248,0.467525,1.797723,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[12]; config=Swarm20,0.286911,0.047097,0.252727,0.084546,0.240166,0.03264,0.189851,0.084546,0.173882,0.178651,0.011522,1.557557,Swarm20,Swarm20-14-20260922-20:31:49-1127387,12,Swarm20-14-20260922-20:31:49-1127387|phase2|12,14,14,14,sha3,20,,,,2.229101,0.189851,0.007073,0.01065,0.107228,0.001663,0.007053,0.009968,0.098503,0.002514,104,85,43,1085,1,0
883,1,2.279135,0.476512,1.802623,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[13]; config=Swarm20,0.309302,0.047408,0.279913,0.077764,0.226852,0.032951,0.207995,0.077764,0.173482,0.175376,0.011682,1.575771,Swarm20,Swarm20-14-20260922-20:31:49-1127387,13,Swarm20-14-20260922-20:31:49-1127387|phase2|13,14,14,14,sha3,20,,,,2.257912,0.207995,0.007104,0.01057,0.100987,0.001763,0.007073,0.010179,0.098483,0.002825,104,85,43,1085,1,0
884,1,2.25718,0.467555,1.789625,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[14]; config=Swarm20,0.296098,0.047648,0.249214,0.076361,0.234922,0.032791,0.197936,0.076361,0.171768,0.173471,0.018735,1.554703,Swarm20,Swarm20-14-20260922-20:31:49-1127387,14,Swarm20-14-20260922-20:31:49-1127387|phase2|14,14,14,14,sha3,20,,,,2.21231,0.197936,0.007245,0.010269,0.099915,0.001643,0.006922,0.01026,0.097762,0.002594,104,85,43,1085,1,0
885,1,2.261721,0.460713,1.801008,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[15]; config=Swarm20,0.29708,0.047999,0.288104,0.076091,0.218124,0.033232,0.19451,0.076091,0.17252,0.183756,0.011451,1.582884,Swarm20,Swarm20-14-20260922-20:31:49-1127387,15,Swarm20-14-20260922-20:31:49-1127387|phase2|15,14,14,14,sha3,20,,,,2.272867,0.19451,0.007222,0.01022,0.103793,0.001783,0.006983,0.01052,0.097782,0.002715,104,85,43,1085,1,0
886,1,2.314711,0.508843,1.805868,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[16]; config=Swarm20,0.289015,0.051284,0.241257,0.104163,0.215928,0.032561,0.192526,0.104163,0.182748,0.169721,0.011502,1.589939,Swarm20,Swarm20-14-20260922-20:31:49-1127387,16,Swarm20-14-20260922-20:31:49-1127387|phase2|16,14,14,14,sha3,20,,,,2.216846,0.192526,0.009607,0.016531,0.117047,0.001763,0.009136,0.01059,0.105585,0.003296,104,85,43,1085,1,0
887,1,2.268753,0.461323,1.80743,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[17]; config=Swarm20,0.297381,0.047167,0.255646,0.076391,0.219042,0.033382,0.199029,0.076391,0.173601,0.179478,0.01116,1.588388,Swarm20,Swarm20-14-20260922-20:31:49-1127387,17,Swarm20-14-20260922-20:31:49-1127387|phase2|17,14,14,14,sha3,20,,,,2.242554,0.199029,0.007133,0.010159,0.099505,0.001643,0.006952,0.009849,0.098352,0.002274,104,85,43,1085,1,0
888,1,2.242846,0.466954,1.775892,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[18]; config=Swarm20,0.303422,0.047698,0.291338,0.076241,0.214972,0.03269,0.201113,0.076241,0.173211,0.179191,0.01105,1.560919,Swarm20,Swarm20-14-20260922-20:31:49-1127387,18,Swarm20-14-20260922-20:31:49-1127387|phase2|18,14,14,14,sha3,20,,,,2.246421,0.201113,0.006994,0.01017,0.104683,0.001713,0.007074,0.010188,0.098502,0.002795,104,85,43,1085,1,0
889,1,2.230636,0.452537,1.778099,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[19]; config=Swarm20,0.290417,0.046786,0.25133,0.07553,0.221069,0.033041,0.193729,0.07553,0.180133,0.176554,0.01106,1.55703,Swarm20,Swarm20-14-20260922-20:31:49-1127387,19,Swarm20-14-20260922-20:31:49-1127387|phase2|19,14,14,14,sha3,20,,,,2.205983,0.193729,0.007022,0.009968,0.098902,0.001653,0.007012,0.010169,0.105345,0.002444,104,85,43,1085,1,0
890,1,2.251728,0.472246,1.779482,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[0]; config=Swarm20,0.299675,0.049812,0.264469,0.079668,0.222664,0.032601,0.190743,0.079668,0.188519,0.187684,0.013235,1.556818,Swarm20,Swarm20-15-20260922-20:31:49-1127387,0,Swarm20-15-20260922-20:31:49-1127387|phase2|0,15,15,15,sha3,20,,,,2.231635,0.190743,0.007795,0.01065,0.111887,0.002505,0.007564,0.01102,0.105706,0.008445,104,85,43,1085,1,0
891,1,2.278511,0.467015,1.811496,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[1]; config=Swarm20,0.301579,0.050273,0.258312,0.076662,0.243937,0.032701,0.200621,0.076662,0.174012,0.159846,0.012112,1.56756,Swarm20,Swarm20-15-20260922-20:31:49-1127387,1,Swarm20-15-20260922-20:31:49-1127387|phase2|1,15,15,15,sha3,20,,,,2.229655,0.200621,0.008655,0.010399,0.100968,0.001833,0.007243,0.012113,0.098682,0.002886,104,85,43,1085,1,0
892,1,2.287003,0.510585,1.776418,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[2]; config=Swarm20,0.343877,0.047759,0.254955,0.077293,0.223788,0.040605,0.235206,0.077293,0.179572,0.180086,0.012122,1.552629,Swarm20,Swarm20-15-20260922-20:31:49-1127387,2,Swarm20-15-20260922-20:31:49-1127387|phase2|2,15,15,15,sha3,20,,,,2.211459,0.235206,0.007464,0.01099,0.10209,0.001954,0.007133,0.010129,0.103531,0.003176,104,85,43,1085,1,0
893,1,2.222743,0.455072,1.767671,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[3]; config=Swarm20,0.291219,0.046617,0.254948,0.076161,0.218146,0.033111,0.193278,0.076161,0.180234,0.166575,0.011531,1.549525,Swarm20,Swarm20-15-20260922-20:31:49-1127387,3,Swarm20-15-20260922-20:31:49-1127387|phase2|3,15,15,15,sha3,20,,,,2.189194,0.193278,0.007132,0.010149,0.099033,0.001713,0.007044,0.009928,0.098372,0.002695,104,85,43,1085,1,0
894,1,2.249562,0.462857,1.786705,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[4]; config=Swarm20,0.299845,0.046987,0.252678,0.076001,0.227559,0.032771,0.195942,0.076001,0.17241,0.173967,0.01101,1.559146,Swarm20,Swarm20-15-20260922-20:31:49-1127387,4,Swarm20-15-20260922-20:31:49-1127387|phase2|4,15,15,15,sha3,20,,,,2.21335,0.195942,0.007122,0.010039,0.099334,0.001553,0.007043,0.009859,0.098191,0.002465,104,85,43,1085,1,0
895,1,2.24753,0.460512,1.787018,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[5]; config=Swarm20,0.295918,0.046767,0.239551,0.076782,0.236943,0.03265,0.193709,0.076782,0.171417,0.168341,0.01103,1.550075,Swarm20,Swarm20-15-20260922-20:31:49-1127387,5,Swarm20-15-20260922-20:31:49-1127387|phase2|5,15,15,15,sha3,20,,,,2.19491,0.193709,0.007213,0.01035,0.105604,0.001633,0.007022,0.010088,0.097731,0.002524,104,85,43,1085,1,0
896,1,2.235089,0.445636,1.789453,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[6]; config=Swarm20,0.283275,0.046637,0.250281,0.0757,0.241707,0.03235,0.188068,0.0757,0.171929,0.164072,0.010961,1.547745,Swarm20,Swarm20-15-20260922-20:31:49-1127387,6,Swarm20-15-20260922-20:31:49-1127387|phase2|6,15,15,15,sha3,20,,,,2.203805,0.188068,0.007084,0.010089,0.098392,0.001553,0.006924,0.009759,0.09758,0.002254,104,85,43,1085,1,0
897,1,2.268581,0.45416,1.814421,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[7]; config=Swarm20,0.29176,0.046165,0.287579,0.07575,0.233679,0.03237,0.196875,0.07575,0.171588,0.161771,0.0109,1.580741,Swarm20,Swarm20-15-20260922-20:31:49-1127387,7,Swarm20-15-20260922-20:31:49-1127387|phase2|7,15,15,15,sha3,20,,,,2.26377,0.196875,0.006903,0.010049,0.098943,0.001633,0.006922,0.009828,0.097601,0.002525,104,85,43,1085,1,0
898,1,2.243899,0.445537,1.798362,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[8]; config=Swarm20,0.284187,0.046617,0.278607,0.07529,0.228069,0.03284,0.18879,0.07529,0.177669,0.182106,0.01077,1.570293,Swarm20,Swarm20-15-20260922-20:31:49-1127387,8,Swarm20-15-20260922-20:31:49-1127387|phase2|8,15,15,15,sha3,20,,,,2.259075,0.18879,0.007002,0.009949,0.098282,0.001673,0.006963,0.010038,0.103753,0.002364,104,85,43,1085,1,0
899,1,2.256667,0.454542,1.802125,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[9]; config=Swarm20,0.283224,0.046176,0.254855,0.080339,0.235265,0.032219,0.18898,0.080339,0.171268,0.165963,0.01064,1.566859,Swarm20,Swarm20-15-20260922-20:31:49-1127387,9,Swarm20-15-20260922-20:31:49-1127387|phase2|9,15,15,15,sha3,20,,,,2.222943,0.18898,0.007084,0.010028,0.103381,0.001543,0.006914,0.009947,0.09748,0.002184,104,85,43,1085,1,0
900,1,2.246598,0.460373,1.786225,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[10]; config=Swarm20,0.297791,0.046796,0.241523,0.075961,0.23587,0.03237,0.198367,0.075961,0.171537,0.170771,0.01066,1.550355,Swarm20,Swarm20-15-20260922-20:31:49-1127387,10,Swarm20-15-20260922-20:31:49-1127387|phase2|10,15,15,15,sha3,20,,,,2.198519,0.198367,0.006943,0.010269,0.103571,0.001613,0.006942,0.009839,0.097542,0.002325,104,85,43,1085,1,0
901,1,2.255797,0.446267,1.80953,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[11]; config=Swarm20,0.284437,0.045986,0.241617,0.07554,0.248108,0.032179,0.190313,0.07554,0.170656,0.159024,0.01075,1.561422,Swarm20,Swarm20-15-20260922-20:31:49-1127387,11,Swarm20-15-20260922-20:31:49-1127387|phase2|11,15,15,15,sha3,20,,,,2.210172,0.190313,0.006922,0.010008,0.098493,0.001633,0.006934,0.009787,0.09754,0.002344,104,85,43,1085,1,0
902,1,2.234191,0.457157,1.777034,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[12]; config=Swarm20,0.294385,0.047007,0.257834,0.076021,0.214609,0.03267,0.187327,0.076021,0.172619,0.167075,0.01073,1.562425,Swarm20,Swarm20-15-20260922-20:31:49-1127387,12,Swarm20-15-20260922-20:31:49-1127387|phase2|12,15,15,15,sha3,20,,,,2.201944,0.187327,0.007013,0.0108,0.10309,0.001683,0.006952,0.010098,0.098022,0.002365,104,85,43,1085,1,0
903,1,2.264328,0.457937,1.806391,1317,sha3,OMNeT++; module=UavAuthNetwork.uav[13]; config=Swarm20,0.283785,0.046557,0.244572,0.081741,0.242965,0.032651,0.188929,0.081741,0.171668,0.157573,0.01067,1.563426,Swarm20,Swarm20-15-20260922-20:31:49-1127387,13,Swarm20-15-20260922-20:31:49-1127387|phase2|13,15,15,15,sha3,20,,,,2.208536,0.188929,0.007014,0.010259,0.104684,0.001623,0.006994,0.009887,0.098332,0.002464,104,85,43,1085,1,0
