idx,run_id,config,runnumber,repetition,seedset,uav_id,phase,peer_uav_id,success,wall_latency_ms,compute_ms,net_ms,net_ms_derived,bytes_sent,bytes_received,gs_m1_attempts,gs_m4_successes
7483,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,9,phase3,1,1,,0.138025,,0,,,,
7484,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,9,phase3,2,1,,0.144838,,0,,,,
7485,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,9,phase3,3,1,,0.138195,,0,,,,
7486,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,9,phase3,4,1,,0.137966,,0,,,,
7487,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,9,phase3,5,1,,0.136453,,0,,,,
7488,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,9,phase3,6,1,,0.148184,,0,,,,
7489,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,9,phase3,7,1,,0.141022,,0,,,,
7490,InetMobilityRandomWalkSHA3-21-20260922-20:33:51-1128497,InetMobilityRandomWalkSHA3,21,21,21,9,phase3,8,1,,0.139549,,0,,,,
7491,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,0,phase2,,1,14.406205,0.408315,13.99789,1,1218,1332,10,10
7492,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,0,phase3,1,1,,0.127587,,0,,,,
7493,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,0,phase3,2,1,,0.123888,,0,,,,
7494,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,0,phase3,3,1,,0.126775,,0,,,,
7495,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,0,phase3,4,1,,0.12908,,0,,,,
7496,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,0,phase3,5,1,,0.126555,,0,,,,
7497,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,0,phase3,6,1,,0.127345,,0,,,,
7498,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,0,phase3,7,1,,0.126844,,0,,,,
7499,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,0,phase3,8,1,,0.126205,,0,,,,
7500,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,0,phase3,9,1,,0.126023,,0,,,,
7501,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,1,phase2,,1,12.592384,0.396684,12.1957,1,1177,1373,10,10
7502,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,1,phase3,0,1,,0.138807,,0,,,,
7503,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,1,phase3,2,1,,0.125543,,0,,,,
7504,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,1,phase3,3,1,,0.12441,,0,,,,
7505,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,1,phase3,4,1,,0.126914,,0,,,,
7506,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,1,phase3,5,1,,0.126835,,0,,,,
7507,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,1,phase3,6,1,,0.125573,,0,,,,
7508,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,1,phase3,7,1,,0.141422,,0,,,,
7509,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,1,phase3,8,1,,0.131423,,0,,,,
7510,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,1,phase3,9,1,,0.131353,,0,,,,
7511,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,2,phase2,,1,10.655741,0.395973,10.259768,1,1136,1414,10,10
7512,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,2,phase3,0,1,,0.133667,,0,,,,
7513,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,2,phase3,1,1,,0.13507,,0,,,,
7514,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,2,phase3,3,1,,0.126725,,0,,,,
7515,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,2,phase3,4,1,,0.128489,,0,,,,
7516,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,2,phase3,5,1,,0.125962,,0,,,,
7517,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,2,phase3,6,1,,0.126885,,0,,,,
7518,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,2,phase3,7,1,,0.133827,,0,,,,
7519,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,2,phase3,8,1,,0.126955,,0,,,,
7520,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,2,phase3,9,1,,0.125912,,0,,,,
7521,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,3,phase2,,1,13.276963,0.393519,12.883444,1,1095,1455,10,10
7522,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,3,phase3,0,1,,0.136403,,0,,,,
7523,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,3,phase3,1,1,,0.152993,,0,,,,
7524,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,3,phase3,2,1,,0.135501,,0,,,,
7525,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,3,phase3,4,1,,0.125653,,0,,,,
7526,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,3,phase3,5,1,,0.126594,,0,,,,
7527,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,3,phase3,6,1,,0.139067,,0,,,,
7528,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,3,phase3,7,1,,0.128999,,0,,,,
7529,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,3,phase3,8,1,,0.127196,,0,,,,
7530,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,3,phase3,9,1,,0.130873,,0,,,,
7531,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,4,phase2,,1,11.927661,0.389681,11.53798,1,1054,1496,10,10
7532,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,4,phase3,0,1,,0.139468,,0,,,,
7533,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,4,phase3,1,1,,0.143786,,0,,,,
7534,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,4,phase3,2,1,,0.134509,,0,,,,
7535,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,4,phase3,3,1,,0.132796,,0,,,,
7536,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,4,phase3,5,1,,0.126926,,0,,,,
7537,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,4,phase3,6,1,,0.126053,,0,,,,
7538,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,4,phase3,7,1,,0.124801,,0,,,,
7539,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,4,phase3,8,1,,0.127466,,0,,,,
7540,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,4,phase3,9,1,,0.125542,,0,,,,
7541,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,5,phase2,,1,15.011265,0.388249,14.623016,1,1013,1537,10,10
7542,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,5,phase3,0,1,,0.134018,,0,,,,
7543,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,5,phase3,1,1,,0.133648,,0,,,,
7544,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,5,phase3,2,1,,0.133667,,0,,,,
7545,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,5,phase3,3,1,,0.133667,,0,,,,
7546,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,5,phase3,4,1,,0.136022,,0,,,,
7547,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,5,phase3,6,1,,0.126064,,0,,,,
7548,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,5,phase3,7,1,,0.130392,,0,,,,
7549,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,5,phase3,8,1,,0.150489,,0,,,,
7550,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,5,phase3,9,1,,0.125042,,0,,,,
7551,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,6,phase2,,1,11.322136,0.39465,10.927486,1,972,1578,10,10
7552,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,6,phase3,0,1,,0.138767,,0,,,,
7553,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,6,phase3,1,1,,0.14046,,0,,,,
7554,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,6,phase3,2,1,,0.136422,,0,,,,
7555,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,6,phase3,3,1,,0.13541,,0,,,,
7556,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,6,phase3,4,1,,0.134089,,0,,,,
7557,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,6,phase3,5,1,,0.133296,,0,,,,
7558,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,6,phase3,7,1,,0.130111,,0,,,,
7559,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,6,phase3,8,1,,0.126625,,0,,,,
7560,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,6,phase3,9,1,,0.126685,,0,,,,
7561,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,7,phase2,,1,13.681424,0.397015,13.284409,1,931,1619,10,10
7562,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,7,phase3,0,1,,0.143285,,0,,,,
7563,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,7,phase3,1,1,,0.135271,,0,,,,
7564,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,7,phase3,2,1,,0.13492,,0,,,,
7565,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,7,phase3,3,1,,0.147273,,0,,,,
7566,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,7,phase3,4,1,,0.136352,,0,,,,
7567,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,7,phase3,5,1,,0.134649,,0,,,,
7568,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,7,phase3,6,1,,0.133577,,0,,,,
7569,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,7,phase3,8,1,,0.128198,,0,,,,
7570,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,7,phase3,9,1,,0.134859,,0,,,,
7571,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,8,phase2,,1,8.610844,0.392706,8.218138,1,890,1660,10,10
7572,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,8,phase3,0,1,,0.144447,,0,,,,
7573,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,8,phase3,1,1,,0.133818,,0,,,,
7574,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,8,phase3,2,1,,0.135932,,0,,,,
7575,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,8,phase3,3,1,,0.147212,,0,,,,
7576,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,8,phase3,4,1,,0.143215,,0,,,,
7577,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,8,phase3,5,1,,0.14062,,0,,,,
7578,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,8,phase3,6,1,,0.136122,,0,,,,
7579,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,8,phase3,7,1,,0.134469,,0,,,,
7580,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,8,phase3,9,1,,0.146792,,0,,,,
7581,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,9,phase2,,1,9.929808,0.396394,9.533414,1,849,1701,10,10
7582,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,9,phase3,0,1,,0.135211,,0,,,,
7583,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,9,phase3,1,1,,0.136613,,0,,,,
7584,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,9,phase3,2,1,,0.134189,,0,,,,
7585,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,9,phase3,3,1,,0.136272,,0,,,,
7586,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,9,phase3,4,1,,0.134991,,0,,,,
7587,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,9,phase3,5,1,,0.134438,,0,,,,
7588,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,9,phase3,6,1,,0.131694,,0,,,,
7589,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,9,phase3,7,1,,0.131875,,0,,,,
7590,InetMobilityRandomWalkSHA3-22-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,22,22,22,9,phase3,8,1,,0.14016,,0,,,,
7591,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,0,phase2,,1,11.301587,0.417153,10.884434,1,1218,1332,10,10
7592,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,0,phase3,1,1,,0.126163,,0,,,,
7593,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,0,phase3,2,1,,0.138285,,0,,,,
7594,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,0,phase3,3,1,,0.126815,,0,,,,
7595,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,0,phase3,4,1,,0.130473,,0,,,,
7596,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,0,phase3,5,1,,0.129378,,0,,,,
7597,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,0,phase3,6,1,,0.126504,,0,,,,
7598,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,0,phase3,7,1,,0.123428,,0,,,,
7599,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,0,phase3,8,1,,0.123759,,0,,,,
7600,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,0,phase3,9,1,,0.127015,,0,,,,
7601,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,1,phase2,,1,13.317385,0.391615,12.92577,1,1177,1373,10,10
7602,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,1,phase3,0,1,,0.131714,,0,,,,
7603,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,1,phase3,2,1,,0.125752,,0,,,,
7604,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,1,phase3,3,1,,0.126755,,0,,,,
7605,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,1,phase3,4,1,,0.128318,,0,,,,
7606,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,1,phase3,5,1,,0.125643,,0,,,,
7607,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,1,phase3,6,1,,0.12437,,0,,,,
7608,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,1,phase3,7,1,,0.134028,,0,,,,
7609,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,1,phase3,8,1,,0.125332,,0,,,,
7610,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,1,phase3,9,1,,0.132034,,0,,,,
7611,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,2,phase2,,1,9.231999,0.393129,8.83887,1,1136,1414,10,10
7612,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,2,phase3,0,1,,0.131424,,0,,,,
7613,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,2,phase3,1,1,,0.133897,,0,,,,
7614,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,2,phase3,3,1,,0.136332,,0,,,,
7615,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,2,phase3,4,1,,0.132916,,0,,,,
7616,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,2,phase3,5,1,,0.132875,,0,,,,
7617,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,2,phase3,6,1,,0.123108,,0,,,,
7618,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,2,phase3,7,1,,0.125913,,0,,,,
7619,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,2,phase3,8,1,,0.123298,,0,,,,
7620,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,2,phase3,9,1,,0.1402,,0,,,,
7621,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,3,phase2,,1,12.732306,0.39423,12.338076,1,1095,1455,10,10
7622,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,3,phase3,0,1,,0.137815,,0,,,,
7623,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,3,phase3,1,1,,0.131323,,0,,,,
7624,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,3,phase3,2,1,,0.135181,,0,,,,
7625,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,3,phase3,4,1,,0.123299,,0,,,,
7626,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,3,phase3,5,1,,0.136864,,0,,,,
7627,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,3,phase3,6,1,,0.125723,,0,,,,
7628,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,3,phase3,7,1,,0.125001,,0,,,,
7629,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,3,phase3,8,1,,0.125813,,0,,,,
7630,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,3,phase3,9,1,,0.132105,,0,,,,
7631,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,4,phase2,,1,9.869622,0.392377,9.477245,1,1054,1496,10,10
7632,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,4,phase3,0,1,,0.132996,,0,,,,
7633,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,4,phase3,1,1,,0.140521,,0,,,,
7634,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,4,phase3,2,1,,0.13519,,0,,,,
7635,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,4,phase3,3,1,,0.132445,,0,,,,
7636,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,4,phase3,5,1,,0.138627,,0,,,,
7637,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,4,phase3,6,1,,0.129981,,0,,,,
7638,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,4,phase3,7,1,,0.124871,,0,,,,
7639,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,4,phase3,8,1,,0.124621,,0,,,,
7640,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,4,phase3,9,1,,0.12448,,0,,,,
7641,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,5,phase2,,1,14.347469,0.387257,13.960212,1,1013,1537,10,10
7642,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,5,phase3,0,1,,0.140781,,0,,,,
7643,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,5,phase3,1,1,,0.138096,,0,,,,
7644,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,5,phase3,2,1,,0.136733,,0,,,,
7645,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,5,phase3,3,1,,0.133727,,0,,,,
7646,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,5,phase3,4,1,,0.142944,,0,,,,
7647,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,5,phase3,6,1,,0.12497,,0,,,,
7648,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,5,phase3,7,1,,0.132585,,0,,,,
7649,InetMobilityRandomWalkSHA3-23-20260922-20:33:52-1128497,InetMobilityRandomWalkSHA3,23,23,23,5,phase3,8,1,,0.12955,,0,,,,
