idx,run_id,config,runnumber,repetition,seedset,suite,num_uavs,puf_ber,fe_profile,attack_mode,module,role,primitive,calls,total_ms,mean_us,median_us,p95_us
145,ArbiterPuf-1-20260809-23:47:29-406558,ArbiterPuf,1,1,1,sha3,10,,,,UavAuthNetwork.uav[9],uav,mac,10,0.021843,2.1843,2.1945,2.33145
146,ArbiterPuf-1-20260809-23:47:29-406558,ArbiterPuf,1,1,1,sha3,10,,,,UavAuthNetwork.uav[9],uav,mac_verify,17,0.042325,2.489706,2.234,4.1922
147,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,aead_seal,10,0.030281,3.0281,2.1795,6.63
148,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,dh_derive,10,0.653894,65.3894,63.642,73.1216
149,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,dh_keygen,10,0.350249,35.0249,33.532,41.7899
150,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,extract,10,0.027336,2.7336,2.5355,3.5586
151,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,kdf,180,0.859524,4.775133,4.278,6.76845
152,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,mac,10,0.027395,2.7395,2.5405,3.6617
153,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,mac_verify,20,0.048476,2.4238,2.3195,3.947
154,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[0],uav,aead_open,1,0.001953,1.953,1.953,1.953
155,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[0],uav,dh_derive,10,0.640617,64.0617,62.966,68.5805
156,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[0],uav,dh_keygen,10,0.347412,34.7412,33.056,42.101
157,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[0],uav,extract,1,0.0048,4.8,4.8,4.8
158,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[0],uav,kdf,21,0.10075,4.797619,4.94,5.28
159,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[0],uav,mac,20,0.043897,2.19485,2.129,2.413
160,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[0],uav,mac_verify,10,0.021122,2.1122,2.0745,2.2945
161,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[1],uav,aead_open,1,0.001493,1.493,1.493,1.493
162,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[1],uav,dh_derive,10,0.631471,63.1471,62.986,63.9156
163,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[1],uav,dh_keygen,10,0.333084,33.3084,33.066,34.2731
164,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[1],uav,extract,1,0.003327,3.327,3.327,3.327
165,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[1],uav,kdf,21,0.099338,4.730381,4.88,5.121
166,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[1],uav,mac,19,0.040548,2.134105,2.115,2.225
167,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[1],uav,mac_verify,11,0.023246,2.113273,2.094,2.29
168,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[2],uav,aead_open,1,0.001413,1.413,1.413,1.413
169,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[2],uav,dh_derive,10,0.636372,63.6372,63.101,65.95885
170,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[2],uav,dh_keygen,10,0.341573,34.1573,33.106,38.59175
171,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[2],uav,extract,1,0.003116,3.116,3.116,3.116
172,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[2],uav,kdf,21,0.099832,4.753905,4.88,5.19
173,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[2],uav,mac,18,0.038687,2.149278,2.124,2.2855
174,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[2],uav,mac_verify,12,0.025321,2.110083,2.0945,2.316
175,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[3],uav,aead_open,1,0.001383,1.383,1.383,1.383
176,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[3],uav,dh_derive,10,0.63202,63.202,63.056,63.79355
177,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[3],uav,dh_keygen,10,0.334888,33.4888,33.136,34.6141
178,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[3],uav,extract,1,0.003167,3.167,3.167,3.167
179,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[3],uav,kdf,21,0.102815,4.895952,4.91,5.531
180,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[3],uav,mac,17,0.036131,2.125353,2.115,2.198
181,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[3],uav,mac_verify,13,0.029098,2.238308,2.084,2.8638
182,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[4],uav,aead_open,1,0.001322,1.322,1.322,1.322
183,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[4],uav,dh_derive,10,0.655346,65.5346,63.221,75.04685
184,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[4],uav,dh_keygen,10,0.342855,34.2855,33.372,38.5278
185,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[4],uav,extract,1,0.003076,3.076,3.076,3.076
186,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[4],uav,kdf,21,0.100618,4.791333,4.909,5.27
187,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[4],uav,mac,16,0.03463,2.164375,2.119,2.465
188,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[4],uav,mac_verify,14,0.029576,2.112571,2.074,2.307
189,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[5],uav,aead_open,1,0.001593,1.593,1.593,1.593
190,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[5],uav,dh_derive,10,0.715287,71.5287,65.4955,88.47965
191,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[5],uav,dh_keygen,10,0.337291,33.7291,33.667,35.36535
192,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[5],uav,extract,1,0.004489,4.489,4.489,4.489
193,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[5],uav,kdf,21,0.11495,5.47381,4.89,9.589
194,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[5],uav,mac,15,0.036712,2.447467,2.134,3.964
195,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[5],uav,mac_verify,15,0.035662,2.377467,2.094,3.6496
196,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[6],uav,aead_open,1,0.001643,1.643,1.643,1.643
197,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[6],uav,dh_derive,10,0.639868,63.9868,63.0755,67.98045
198,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[6],uav,dh_keygen,10,0.343946,34.3946,33.6125,37.96305
199,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[6],uav,extract,1,0.005671,5.671,5.671,5.671
200,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[6],uav,kdf,21,0.104679,4.984714,4.9,5.631
201,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[6],uav,mac,14,0.03022,2.158571,2.14,2.2595
202,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[6],uav,mac_verify,16,0.033628,2.10175,2.1295,2.2775
203,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[7],uav,aead_open,1,0.001463,1.463,1.463,1.463
204,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[7],uav,dh_derive,10,0.633044,63.3044,62.996,64.5265
205,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[7],uav,dh_keygen,10,0.346784,34.6784,33.7025,39.3085
206,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[7],uav,extract,1,0.004559,4.559,4.559,4.559
207,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[7],uav,kdf,21,0.100531,4.78719,4.89,5.18
208,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[7],uav,mac,13,0.030179,2.321462,2.134,3.0596
209,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[7],uav,mac_verify,17,0.037723,2.219,2.114,2.7096
210,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[8],uav,aead_open,1,0.001423,1.423,1.423,1.423
211,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[8],uav,dh_derive,10,0.678144,67.8144,63.161,84.5183
212,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[8],uav,dh_keygen,10,0.336992,33.6992,33.662,34.14505
213,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[8],uav,extract,1,0.003297,3.297,3.297,3.297
214,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[8],uav,kdf,21,0.103529,4.929952,4.89,5.892
215,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[8],uav,mac,12,0.025791,2.14925,2.134,2.263
216,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[8],uav,mac_verify,18,0.039869,2.214944,2.14,2.6286
217,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[9],uav,aead_open,1,0.001352,1.352,1.352,1.352
218,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[9],uav,dh_derive,10,0.663253,66.3253,63.256,75.4624
219,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[9],uav,dh_keygen,10,0.352984,35.2984,33.672,41.77395
220,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[9],uav,extract,1,0.003296,3.296,3.296,3.296
221,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[9],uav,kdf,21,0.102192,4.866286,4.88,6.042
222,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[9],uav,mac,11,0.024459,2.223545,2.175,2.55
223,ArbiterPuf-2-20260809-23:47:29-406558,ArbiterPuf,2,2,2,sha3,10,,,,UavAuthNetwork.uav[9],uav,mac_verify,19,0.041895,2.205,2.205,2.5863
224,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,aead_seal,10,0.033777,3.3777,2.054,8.5416
225,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,dh_derive,10,0.643303,64.3303,63.076,70.24175
226,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,dh_keygen,10,0.341019,34.1019,33.336,37.38075
227,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,extract,10,0.025669,2.5669,2.525,2.77105
228,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,kdf,180,0.813171,4.517617,4.248,5.071
229,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,mac,10,0.025281,2.5281,2.495,2.6405
230,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.groundStation,groundStation,mac_verify,20,0.045984,2.2992,2.3145,2.6371
231,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[0],uav,aead_open,1,0.002014,2.014,2.014,2.014
232,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[0],uav,dh_derive,10,0.640391,64.0391,63.001,68.22305
233,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[0],uav,dh_keygen,10,0.354407,35.4407,33.081,44.97895
234,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[0],uav,extract,1,0.00481,4.81,4.81,4.81
235,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[0],uav,kdf,21,0.101063,4.812524,4.9,5.25
236,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[0],uav,mac,20,0.044018,2.2009,2.1445,2.51455
237,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[0],uav,mac_verify,10,0.026683,2.6683,2.0995,5.18405
238,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[1],uav,aead_open,1,0.001433,1.433,1.433,1.433
239,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[1],uav,dh_derive,10,0.626308,62.6308,62.8905,63.2735
240,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[1],uav,dh_keygen,10,0.332185,33.2185,33.026,33.9746
241,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[1],uav,extract,1,0.003206,3.206,3.206,3.206
242,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[1],uav,kdf,21,0.1,4.761905,4.91,5.17
243,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[1],uav,mac,19,0.040793,2.147,2.134,2.247
244,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[1],uav,mac_verify,11,0.028687,2.607909,2.094,4.915
245,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[2],uav,aead_open,1,0.001363,1.363,1.363,1.363
246,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[2],uav,dh_derive,10,0.627182,62.7182,62.931,63.339
247,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[2],uav,dh_keygen,10,0.332564,33.2564,33.106,33.86905
248,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[2],uav,extract,1,0.003177,3.177,3.177,3.177
249,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[2],uav,kdf,21,0.09945,4.735714,4.72,5.241
250,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[2],uav,mac,18,0.038454,2.136333,2.1195,2.215
251,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[2],uav,mac_verify,12,0.025263,2.10525,2.0945,2.2945
252,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[3],uav,aead_open,1,0.001373,1.373,1.373,1.373
253,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[3],uav,dh_derive,10,0.628254,62.8254,62.9055,64.1281
254,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[3],uav,dh_keygen,10,0.333502,33.3502,33.266,33.91455
255,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[3],uav,extract,1,0.003136,3.136,3.136,3.136
256,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[3],uav,kdf,21,0.099511,4.738619,4.76,5.11
257,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[3],uav,mac,17,0.036302,2.135412,2.115,2.246
258,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[3],uav,mac_verify,13,0.027374,2.105692,2.104,2.2766
259,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[4],uav,aead_open,1,0.001342,1.342,1.342,1.342
260,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[4],uav,dh_derive,10,0.62689,62.689,62.9305,63.36055
261,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[4],uav,dh_keygen,10,0.333515,33.3515,33.2615,33.92505
262,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[4],uav,extract,1,0.002976,2.976,2.976,2.976
263,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[4],uav,kdf,21,0.099799,4.752333,4.909,5.071
264,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[4],uav,mac,16,0.038307,2.394188,2.105,3.35125
265,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[4],uav,mac_verify,14,0.02952,2.108571,2.0845,2.33835
266,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[5],uav,aead_open,1,0.001373,1.373,1.373,1.373
267,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[5],uav,dh_derive,10,0.621089,62.1089,60.691,66.25095
268,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[5],uav,dh_keygen,10,0.333916,33.3916,33.4515,34.0521
269,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[5],uav,extract,1,0.003136,3.136,3.136,3.136
270,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[5],uav,kdf,21,0.099025,4.715476,4.709,5.231
271,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[5],uav,mac,15,0.032034,2.1356,2.105,2.2903
272,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[5],uav,mac_verify,15,0.031462,2.097467,2.134,2.2517
273,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[6],uav,aead_open,1,0.001272,1.272,1.272,1.272
274,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[6],uav,dh_derive,10,0.618665,61.8665,62.3095,63.1785
275,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[6],uav,dh_keygen,10,0.333424,33.3424,33.451,33.763
276,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[6],uav,extract,1,0.003036,3.036,3.036,3.036
277,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[6],uav,kdf,21,0.09976,4.750476,4.739,5.291
278,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[6],uav,mac,14,0.029802,2.128714,2.1045,2.2705
279,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[6],uav,mac_verify,16,0.033434,2.089625,2.069,2.274
280,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[7],uav,aead_open,1,0.001443,1.443,1.443,1.443
281,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[7],uav,dh_derive,10,0.625931,62.5931,62.886,63.90905
282,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[7],uav,dh_keygen,10,0.335189,33.5189,33.3965,34.60865
283,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[7],uav,extract,1,0.004619,4.619,4.619,4.619
284,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[7],uav,kdf,21,0.099963,4.760143,4.74,5.471
285,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[7],uav,mac,13,0.027646,2.126615,2.114,2.215
286,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[7],uav,mac_verify,17,0.035611,2.094765,2.104,2.303
287,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[8],uav,aead_open,1,0.001513,1.513,1.513,1.513
288,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[8],uav,dh_derive,10,0.639608,63.9608,63.1065,71.8753
289,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[8],uav,dh_keygen,10,0.33545,33.545,33.4365,34.33965
290,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[8],uav,extract,1,0.003928,3.928,3.928,3.928
291,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[8],uav,kdf,21,0.10422,4.962857,4.719,5.211
292,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[8],uav,mac,12,0.025449,2.12075,2.1045,2.2115
293,ArbiterPuf-3-20260809-23:47:30-406558,ArbiterPuf,3,3,3,sha3,10,,,,UavAuthNetwork.uav[8],uav,mac_verify,18,0.037474,2.081889,2.124,2.27365
